bls_head.browLowerer_L,bls_head.browLowerer_R,bls_head.cheekPuff_L,bls_head.cheekPuff_R,bls_head.cheekRaiser_L,bls_head.cheekRaiser_R,bls_head.cheekSuck_L,bls_head.cheekSuck_R,bls_head.chinRaiser_B,bls_head.chinRaiser_T,bls_head.dimpler_L,bls_head.dimpler_R,bls_head.eyesClosed_L,bls_head.eyesClosed_R,bls_head.eyesLookDown_L,bls_head.eyesLookDown_R,bls_head.eyesLookLeft_L,bls_head.eyesLookLeft_R,bls_head.eyesLookRight_L,bls_head.eyesLookRight_R,bls_head.eyesLookUp_L,bls_head.eyesLookUp_R,bls_head.innerBrowRaiser_L,bls_head.innerBrowRaiser_R,bls_head.jawDrop,bls_head.jawSidewaysLeft,bls_head.jawSidewaysRight,bls_head.jawThrust,bls_head.lidTightener_L,bls_head.lidTightener_R,bls_head.lipCornerDepressor_L,bls_head.lipCornerDepressor_R,bls_head.lipCornerPuller_L,bls_head.lipCornerPuller_R,bls_head.lipFunneler_LB,bls_head.lipFunneler_LT,bls_head.lipFunneler_RB,bls_head.lipFunneler_RT,bls_head.lipPressor_L,bls_head.lipPressor_R,bls_head.lipPucker_L,bls_head.lipPucker_R,bls_head.lipsToward_LB,bls_head.lipsToward_LT,bls_head.lipsToward_RB,bls_head.lipsToward_RT,bls_head.lipStretcher_L,bls_head.lipStretcher_R,bls_head.lipSuck_LB,bls_head.lipSuck_LT,bls_head.lipSuck_RB,bls_head.lipSuck_RT,bls_head.lipTightener_L,bls_head.lipTightener_R,bls_head.lowerLipDepressor_L,bls_head.lowerLipDepressor_R,bls_head.mouthLeft,bls_head.mouthRight,bls_head.nasolabialFurrow_L,bls_head.nasolabialFurrow_R,bls_head.noseWrinkler_L,bls_head.noseWrinkler_R,bls_head.nostrilCompressor_L,bls_head.nostrilCompressor_R,bls_head.nostrilDilator_L,bls_head.nostrilDilator_R,bls_head.outerBrowRaiser_L,bls_head.outerBrowRaiser_R,bls_head.upperLidRaiser_L,bls_head.upperLidRaiser_R,bls_head.upperLipRaiser_L,bls_head.upperLipRaiser_R,bls_head.jawDrop75,bls_head.lipsToward75_LB,bls_head.lipsToward75_LT,bls_head.lipsToward75_RB,bls_head.lipsToward75_RT,bls_head.cheekPuff50_L,bls_head.cheekPuff50_R,bls_head.cheekRaiser50_L,bls_head.cheekRaiser50_R,bls_head.dimpler50_L,bls_head.dimpler50_R,bls_head.eyesClosed50_L,bls_head.eyesClosed50_R,bls_head.eyesLookDown50_L,bls_head.eyesLookDown50_R,bls_head.eyesLookLeft50_L,bls_head.eyesLookLeft50_R,bls_head.eyesLookRight50_L,bls_head.eyesLookRight50_R,bls_head.innerBrowRaiser50_L,bls_head.innerBrowRaiser50_R,bls_head.jawDrop50,bls_head.lipCornerDepressor50_L,bls_head.lipCornerDepressor50_R,bls_head.lipCornerPuller50_L,bls_head.lipCornerPuller50_R,bls_head.lipFunneler50_LB,bls_head.lipFunneler50_LT,bls_head.lipFunneler50_RB,bls_head.lipFunneler50_RT,bls_head.lipPucker50_L,bls_head.lipPucker50_R,bls_head.lipsToward50_LB,bls_head.lipsToward50_LT,bls_head.lipsToward50_RB,bls_head.lipsToward50_RT,bls_head.lipStretcher50_L,bls_head.lipStretcher50_R,bls_head.lipSuck50_LB,bls_head.lipSuck50_LT,bls_head.lipSuck50_RB,bls_head.lipSuck50_RT,bls_head.lowerLipDepressor50_L,bls_head.lowerLipDepressor50_R,bls_head.outerBrowRaiser50_L,bls_head.outerBrowRaiser50_R,bls_head.jawDrop25,bls_head.lipCornerPuller25_L,bls_head.lipCornerPuller25_R,bls_head.lipsToward25_LB,bls_head.lipsToward25_LT,bls_head.lipsToward25_RB,bls_head.lipsToward25_RT,bls_head.lipStretcher25_L,bls_head.lipStretcher25_R,bls_head.browLowerer_cheekRaiser_L,bls_head.browLowerer_cheekRaiser_R,bls_head.browLowerer_eyesClosed_L,bls_head.browLowerer_eyesClosed_R,bls_head.browLowerer_eyesLookDown_L,bls_head.browLowerer_eyesLookDown_R,bls_head.browLowerer_innerBrowRaiser_L,bls_head.browLowerer_innerBrowRaiser_R,bls_head.cheekPuff_jawDrop_L,bls_head.cheekPuff_jawDrop_R,bls_head.cheekRaiser_eyesClosed_L,bls_head.cheekRaiser_eyesClosed_R,bls_head.cheekRaiser_eyesLookDown_L,bls_head.cheekRaiser_eyesLookDown_R,bls_head.cheekRaiser_lidTightener_L,bls_head.cheekRaiser_lidTightener_R,bls_head.cheekRaiser_lipCornerPuller_L,bls_head.cheekRaiser_lipCornerPuller_R,bls_head.cheekRaiser_noseWrinkler_L,bls_head.cheekRaiser_noseWrinkler_R,bls_head.cheekRaiser_outerBrowRaiser_L,bls_head.cheekRaiser_outerBrowRaiser_R,bls_head.dimpler_jawDrop_L,bls_head.dimpler_jawDrop_R,bls_head.dimpler_lipCornerPuller_L,bls_head.dimpler_lipCornerPuller_R,bls_head.dimpler_lipStretcher_L,bls_head.dimpler_lipStretcher_R,bls_head.eyesClosed_eyesLookDown_L,bls_head.eyesClosed_eyesLookDown_R,bls_head.eyesClosed_eyesLookLeft_L,bls_head.eyesClosed_eyesLookLeft_R,bls_head.eyesClosed_eyesLookRight_L,bls_head.eyesClosed_eyesLookRight_R,bls_head.eyesClosed_eyesLookUp_L,bls_head.eyesClosed_eyesLookUp_R,bls_head.eyesClosed_innerBrowRaiser_L,bls_head.eyesClosed_innerBrowRaiser_R,bls_head.eyesClosed_lidTightener_L,bls_head.eyesClosed_lidTightener_R,bls_head.eyesClosed_outerBrowRaiser_L,bls_head.eyesClosed_outerBrowRaiser_R,bls_head.eyesLookDown_eyesLookLeft_L,bls_head.eyesLookDown_eyesLookLeft_R,bls_head.eyesLookDown_eyesLookRight_L,bls_head.eyesLookDown_eyesLookRight_R,bls_head.eyesLookDown_innerBrowRaiser_L,bls_head.eyesLookDown_innerBrowRaiser_R,bls_head.eyesLookDown_outerBrowRaiser_L,bls_head.eyesLookDown_outerBrowRaiser_R,bls_head.eyesLookDown_upperLidRaiser_L,bls_head.eyesLookDown_upperLidRaiser_R,bls_head.eyesLookLeft_eyesLookUp_L,bls_head.eyesLookLeft_eyesLookUp_R,bls_head.eyesLookRight_eyesLookUp_L,bls_head.eyesLookRight_eyesLookUp_R,bls_head.jawDrop_lipCornerDepressor_L,bls_head.jawDrop_lipCornerDepressor_R,bls_head.jawDrop_lipCornerPuller_L,bls_head.jawDrop_lipCornerPuller_R,bls_head.jawDrop_lipFunneler_LB,bls_head.jawDrop_lipFunneler_LT,bls_head.jawDrop_lipFunneler_RB,bls_head.jawDrop_lipFunneler_RT,bls_head.jawDrop_lipPucker_L,bls_head.jawDrop_lipPucker_R,bls_head.jawDrop_lipsToward_LB,bls_head.jawDrop_lipsToward_LT,bls_head.jawDrop_lipsToward_RB,bls_head.jawDrop_lipsToward_RT,bls_head.jawDrop_lipStretcher_L,bls_head.jawDrop_lipStretcher_R,bls_head.jawDrop_lipSuck_LB,bls_head.jawDrop_lipSuck_LT,bls_head.jawDrop_lipSuck_RB,bls_head.jawDrop_lipSuck_RT,bls_head.jawDrop_lowerLipDepressor_L,bls_head.jawDrop_lowerLipDepressor_R,bls_head.jawDrop_upperLipRaiser_L,bls_head.jawDrop_upperLipRaiser_R,bls_head.lidTightener_lipCornerPuller_L,bls_head.lidTightener_lipCornerPuller_R,bls_head.lidTightener_upperLidRaiser_L,bls_head.lidTightener_upperLidRaiser_R,bls_head.lipCornerDepressor_lipCornerPuller_L,bls_head.lipCornerDepressor_lipCornerPuller_R,bls_head.lipCornerDepressor_upperLipRaiser_L,bls_head.lipCornerDepressor_upperLipRaiser_R,bls_head.lipCornerPuller_lipStretcher_L,bls_head.lipCornerPuller_lipStretcher_R,bls_head.lipCornerPuller_lowerLipDepressor_L,bls_head.lipCornerPuller_lowerLipDepressor_R,bls_head.lipCornerPuller_nasolabialFurrow_L,bls_head.lipCornerPuller_nasolabialFurrow_R,bls_head.lipCornerPuller_noseWrinkler_L,bls_head.lipCornerPuller_noseWrinkler_R,bls_head.lipCornerPuller_upperLipRaiser_L,bls_head.lipCornerPuller_upperLipRaiser_R,bls_head.lipFunneler_lipPucker_LB,bls_head.lipFunneler_lipPucker_LT,bls_head.lipFunneler_lipPucker_RB,bls_head.lipFunneler_lipPucker_RT,bls_head.lipFunneler_lowerLipDepressor_LB,bls_head.lipFunneler_lowerLipDepressor_LT,bls_head.lipFunneler_lowerLipDepressor_RB,bls_head.lipFunneler_lowerLipDepressor_RT,bls_head.lipStretcher_lowerLipDepressor_L,bls_head.lipStretcher_lowerLipDepressor_R,bls_head.nasolabialFurrow_upperLipRaiser_L,bls_head.nasolabialFurrow_upperLipRaiser_R,bls_head.noseWrinkler_upperLipRaiser_L,bls_head.noseWrinkler_upperLipRaiser_R,bls_head.eyesClosed50_eyesLookDown_L,bls_head.eyesClosed50_eyesLookDown_R,bls_head.eyesClosed50_innerBrowRaiser_L,bls_head.eyesClosed50_innerBrowRaiser_R,bls_head.eyesClosed50_outerBrowRaiser_L,bls_head.eyesClosed50_outerBrowRaiser_R,bls_head.eyesClosed_eyesLookDown50_L,bls_head.eyesClosed_eyesLookDown50_R,bls_head.browLowerer_eyesClosed_eyesLookDown_L,bls_head.browLowerer_eyesClosed_eyesLookDown_R,bls_head.browLowerer_eyesClosed_lidTightener_L,bls_head.browLowerer_eyesClosed_lidTightener_R,bls_head.cheekRaiser_eyesClosed_eyesLookDown_L,bls_head.cheekRaiser_eyesClosed_eyesLookDown_R,bls_head.cheekRaiser_eyesClosed_lidTightener_L,bls_head.cheekRaiser_eyesClosed_lidTightener_R,bls_head.cheekRaiser_eyesClosed_lipCornerPuller_L,bls_head.cheekRaiser_eyesClosed_lipCornerPuller_R,bls_head.cheekRaiser_lidTightener_lipCornerPuller_L,bls_head.cheekRaiser_lidTightener_lipCornerPuller_R,bls_head.dimpler_jawDrop_lipCornerPuller_L,bls_head.dimpler_jawDrop_lipCornerPuller_R,bls_head.dimpler_lipCornerPuller_lipStretcher_L,bls_head.dimpler_lipCornerPuller_lipStretcher_R,bls_head.eyesClosed_eyesLookDown_eyesLookLeft_L,bls_head.eyesClosed_eyesLookDown_eyesLookLeft_R,bls_head.eyesClosed_eyesLookDown_eyesLookRight_L,bls_head.eyesClosed_eyesLookDown_eyesLookRight_R,bls_head.eyesClosed_eyesLookDown_innerBrowRaiser_L,bls_head.eyesClosed_eyesLookDown_innerBrowRaiser_R,bls_head.eyesClosed_eyesLookDown_outerBrowRaiser_L,bls_head.eyesClosed_eyesLookDown_outerBrowRaiser_R,bls_head.jawDrop_lipCornerPuller_lipStretcher_L,bls_head.jawDrop_lipCornerPuller_lipStretcher_R,bls_head.jawDrop_lipCornerPuller_lowerLipDepressor_L,bls_head.jawDrop_lipCornerPuller_lowerLipDepressor_R,bls_head.jawDrop_lipCornerPuller_upperLipRaiser_L,bls_head.jawDrop_lipCornerPuller_upperLipRaiser_R,bls_head.jawDrop_lipFunneler_lipPucker_LB,bls_head.jawDrop_lipFunneler_lipPucker_LT,bls_head.jawDrop_lipFunneler_lipPucker_RB,bls_head.jawDrop_lipFunneler_lipPucker_RT,bls_head.jawDrop_lipFunneler_lipsToward_LB,bls_head.jawDrop_lipFunneler_lipsToward_LT,bls_head.jawDrop_lipFunneler_lipsToward_RB,bls_head.jawDrop_lipFunneler_lipsToward_RT,bls_head.jawDrop_lipPucker_lipsToward_LB,bls_head.jawDrop_lipPucker_lipsToward_LT,bls_head.jawDrop_lipPucker_lipsToward_RB,bls_head.jawDrop_lipPucker_lipsToward_RT,bls_head.lipCornerPuller_lipStretcher_lowerLipDepressor_L,bls_head.lipCornerPuller_lipStretcher_lowerLipDepressor_R,bls_head.lipCornerPuller_nasolabialFurrow_upperLipRaiser_L,bls_head.lipCornerPuller_nasolabialFurrow_upperLipRaiser_R,bls_head.lipCornerPuller_noseWrinkler_upperLipRaiser_L,bls_head.lipCornerPuller_noseWrinkler_upperLipRaiser_R,bls_head.jawDrop_lipPucker_lipsToward75_LB,bls_head.jawDrop_lipPucker_lipsToward75_LT,bls_head.jawDrop_lipPucker_lipsToward75_RB,bls_head.jawDrop_lipPucker_lipsToward75_RT,bls_head.eyesClosed50_eyesLookDown_innerBrowRaiser_L,bls_head.eyesClosed50_eyesLookDown_innerBrowRaiser_R,bls_head.eyesClosed50_eyesLookDown_outerBrowRaiser_L,bls_head.eyesClosed50_eyesLookDown_outerBrowRaiser_R,bls_head.jawDrop_lipPucker_lipsToward50_LB,bls_head.jawDrop_lipPucker_lipsToward50_LT,bls_head.jawDrop_lipPucker_lipsToward50_RB,bls_head.jawDrop_lipPucker_lipsToward50_RT,bls_head.jawDrop_lipPucker_lipsToward25_LB,bls_head.jawDrop_lipPucker_lipsToward25_LT,bls_head.jawDrop_lipPucker_lipsToward25_RB,bls_head.jawDrop_lipPucker_lipsToward25_RT,bls_head.browLowerer_cheekRaiser_eyesClosed_lidTightener_L,bls_head.browLowerer_cheekRaiser_eyesClosed_lidTightener_R,bls_head.jawDrop_lipFunneler_lipPucker_lipsToward_LB,bls_head.jawDrop_lipFunneler_lipPucker_lipsToward_LT,bls_head.jawDrop_lipFunneler_lipPucker_lipsToward_RB,bls_head.jawDrop_lipFunneler_lipPucker_lipsToward_RT,bls_head.neck_reduction,
Null,Null,Null,0,0,0,0,0,0,0,0,0,0.094,17.857,0.094,8.958,0,4.051,4.603,0,0,0,0.002,0.013,0,0,0,0,0.414,5.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189,35.715,0.189,17.917,0,8.102,9.205,0,0.004,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.111,0,0,0,0,0,0,0,0,0,0,0,0.002,0.716,0.002,0.359,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0.723,0.004,0,0,0,0,0.002,0,0.965,0,0.278,0,0.363,0.004,0,0,0.001,0,0.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.199,0,0.005,0,0.556,0,3.199,0,0.064,0,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Null,Null,Null,0,0,0,0,0,0,0,0,0,0.058,7.31,0.058,3.684,0,4.752,3.901,0,0,0,0.002,0.011,0,0,0,0,0.233,2.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,14.621,0.116,7.367,0,9.505,7.803,0,0.004,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.402,0,0,0,0,0,0,0,0,0,0,0,0.001,0.267,0.001,0.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269,0,0.347,0.002,0,0,0,0,0.001,0,0.149,0,0.088,0,0.175,0.002,0,0,0,0,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539,0,0.002,0,0.176,0,0.539,0,0.01,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Null,Null,Null,0,0,0,0,0,0,0,0,0,1.899,2.168,1.898,2.033,0,2.614,6.037,0,0,0,0.001,0.024,0,0,0,0,0.136,1.409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.797,4.336,3.797,4.066,0,5.228,12.073,0,0.003,0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.825,0,0,0,0,0,0,0,0,0,0,0,0.046,0.106,0.046,0.1,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0.044,0,0.057,0.115,0,0,0,0,0.001,0.003,0.031,0,0.031,0,0.053,0.115,0,0,0,0,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0.088,0,0.001,0,0.061,0.072,0.088,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Null,Null,Null,0,0,0,0,0,0,0,0,0,1.568,0.613,1.091,0.613,0,4.895,3.764,0,0,0,0.001,0.019,0,0,0,0,3.036,0.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.136,1.226,2.181,1.226,0,9.789,7.528,0,0.002,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.192,0,0,0,0,0,0,0,0,0,0,0,0.046,0.03,0.032,0.03,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.004,0,0.03,0.059,0,0,0,0,0,0.048,0.004,0,0.007,0,0.03,0.041,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0.008,0,0,0,0.013,0.034,0.008,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Null,Null,Null,0,0,0,0,0,0,0,0,0,0.989,0.205,0.597,0.205,0,2.884,5.767,0,0,0,0.001,0.016,0,0,0,0,2.642,0.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.977,0.411,1.194,0.411,0,5.768,11.533,0,0.002,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.719,0,0,0,0,0,0,0,0,0,0,0,0.045,0.012,0.027,0.012,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0.006,0.057,0,0,0,0,0,0.026,0.001,0,0.002,0,0.006,0.034,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.001,0,0,0,0.004,0.012,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Null,Null,Null,0,0,0,0,0,0,0,0,0,0.604,0.076,0.34,0.076,0,3.181,5.477,0,0,0,0.001,0.013,0,0,0,0,5.715,0.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.209,0.151,0.68,0.151,0,6.362,10.954,0,0.002,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0.019,0.004,0.011,0.004,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0.002,0.033,0,0,0,0,0,0.035,0,0,0.001,0,0.002,0.019,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0.001,0.004,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Null,Null,Null,0,0,0,0,0,0,0,0,0,0.2,9.519,0.2,4.858,0,2.842,5.812,0,0,0,0.001,0.025,0,0,0,0,2.791,0.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,19.038,0.4,9.716,0,5.684,11.624,0,0.001,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.047,0,0,0,0,0,0,0,0,0,0,0,0.007,0.538,0.007,0.275,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462,0,0.271,0.012,0,0,0,0,0.002,0.006,0.042,0,0.097,0,0.138,0.012,0,0,0.001,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.925,0,0.005,0,0.195,0.001,0.925,0,0.026,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Null,Null,Null,0,0,0,0,0,0,0,0,0,0.121,5.378,0.121,2.749,0,3.18,5.475,0,0,0,0.001,0.021,0,0,0,0,1.016,0.534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243,10.755,0.243,5.499,0,6.359,10.95,0,0.001,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.615,0,0,0,0,0,0,0,0,0,0,0,0.003,0.259,0.003,0.132,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148,0,0.171,0.007,0,0,0,0,0.001,0.001,0.029,0,0.043,0,0.087,0.007,0,0,0.001,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296,0,0.002,0,0.087,0,0.296,0,0.007,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Null,Null,Null,0,0,0,0,0,0,0,0,0,0.116,1.774,0.116,0.945,0,4.677,3.978,0,0,0,0,0.017,0,0,0,0,1.684,0.269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232,3.547,0.232,1.89,0,9.353,7.956,0,0.001,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.284,0,0,0,0,0,0,0,0,0,0,0,0.002,0.075,0.002,0.04,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0.083,0.005,0,0,0,0,0,0.002,0.005,0,0.011,0,0.044,0.005,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0,0.001,0,0.023,0,0.034,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Null,Null,Null,0,0,0,0,0,0,0,0,0,0.073,0.64,0.073,0.356,0,4.677,3.979,0,0,0,0,0.014,0,0,0,0,0.643,1.561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146,1.279,0.146,0.713,0,9.355,7.957,0,0.001,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.028,0,0,0,0,0,0,0,0,0,0,0,0.001,0.019,0.001,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.03,0.003,0,0,0,0,0,0,0.01,0,0.003,0,0.017,0.003,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0.007,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
